B07411	universe population 15 years and over in the united states with income
B07411	median income in the past 12 months
B07411	total living in area 1 year ago
B07411	same house
B07411	moved within same county
B07411	moved to different county within same state
B07411	moved to different state
B07411PR	0 5
B07411PR	median income in the past 12 months in 2023 inflation adjusted dollars by geographical mobility in the past year for residence 1 year ago in puerto rico
B07411PR	universe population 15 years and over with income in the past 12 months
B07411PR	median income in the past 12 months
B07411PR	total living in area 1 year ago
B07411PR	same house
B07411PR	moved within same municipio
B07411PR	moved to different municipio
B07411PR	moved to the united states
B07412	geographical mobility in the past year by poverty status in the past 12 months for residence 1 year ago in the united states
B07412	universe population 1 year and over in the united states for whom poverty status is determined
B07412	total living in area 1 year ago
B07412	below 100 percent of the poverty level
B07412	100 to 149 percent of the poverty level
B07412	at or above 150 percent of the poverty level
B07412	same house
B07412	moved within same county
B07412	moved to different county within same state
B07412	moved to different state
B07412PR	geographical mobility in the past year by poverty status in the past 12 months for residence 1 year ago in puerto rico
B07412PR	universe population 1 year and over for whom poverty status is determined
B07412PR	total living in area 1 year ago
B07412PR	below 100 percent of the poverty level
B07412PR	100 to 149 percent of the poverty level
B07412PR	at or above 150 percent of the poverty level
B07412PR	same house
B07412PR	moved within same municipio
B07412PR	moved to different municipio
B07412PR	moved to the united states
B07413	geographical mobility in the past year by tenure for residence 1 year ago in the united states
B07413	universe population 1 year and over in households in the united states
B07413	total living in area 1 year ago
B07413	householder lived in owner occupied housing units
B07413	householder lived in renter occupied housing units
B07413	same house
B07413	moved within same county
B07413	moved to different county within same state
B07413	moved to different state
B07413PR	geographical mobility in the past year by tenure for residence 1 year ago in puerto rico
B07413PR	universe population 1 year and over in households
B07413PR	total living in area 1 year ago
B07413PR	householder lived in owner occupied housing units
B07413PR	householder lived in renter occupied housing units
B07413PR	same house 1 year ago
B07413PR	moved within same municipio
B07413PR	moved to different municipio
B07413PR	moved to the united states
B08006	sex of workers by means of transportation to work
B08006	universe workers 16 years and over
B08006	car truck or van
B08006	drove alone
B08006	in 2 person carpool
B08006	in 3 person carpool
B08006	in 4 or more person carpool
B08006	public transportation excluding taxicab
B08006	subway or elevated rail
B08006	long distance train or commuter rail
B08006	light rail streetcar or trolley carro público in puerto rico
B08006	taxicab motorcycle or other means
B08006	worked from home
B08007	sex of workers by place of work state and county level
B08007	universe workers 16 years and over
B08007	worked in state of residence
B08007	worked in county of residence
B08007	worked outside county of residence
B08007	worked outside state of residence
B08008	sex of workers by place of work place level
B08008	universe workers 16 years and over
B08008	living in a place
B08008	worked in place of residence
B08008	worked outside place of residence
B08008	not living in a place
B08009	sex of workers by place of work minor civil division level for 12 selected states ct me ma mi mn nh nj ny pa ri vt wi
B08009	universe workers 16 years and over
B08009	living in the 12 selected states
B08009	worked in mcd of residence
B08009	worked outside mcd of residence
B08009	not living in the 12 selected states
B08011	sex of workers by time of departure to go to work
B08011	universe workers 16 years and over who did not work from home
B08011	12 00 a m to 4 59 a m
B08011	5 00 a m to 5 29 a m
B08011	5 30 a m to 5 59 a m
B08011	6 00 a m to 6 29 a m
B08011	6 30 a m to 6 59 a m
B08011	7 00 a m to 7 29 a m
B08011	7 30 a m to 7 59 a m
B08011	8 00 a m to 8 29 a m
B08011	8 30 a m to 8 59 a m
B08011	9 00 a m to 9 59 a m
B08011	10 00 a m to 10 59 a m
B08011	11 00 a m to 11 59 a m
B08011	12 00 p m to 3 59 p m
B08011	4 00 p m to 11 59 p m
B08012	sex of workers by travel time to work
B08012	universe workers 16 years and over who did not work from home
B08012	less than 5 minutes
B08012	5 to 9 minutes
B08012	10 to 14 minutes
B08012	15 to 19 minutes
B08012	20 to 24 minutes
B08012	25 to 29 minutes
B08012	30 to 34 minutes
B08012	35 to 39 minutes
B08012	40 to 44 minutes
B08012	45 to 59 minutes
B08012	60 to 89 minutes
B08012	90 or more minutes
B08013	aggregate travel time to work in minutes of workers by sex
B08013	universe workers 16 years and over who did not work from home
B08013	aggregate travel time to work in minutes
B08014	sex of workers by vehicles available
B08014	universe workers 16 years and over in households
B08014	no vehicle available
B08014	1 vehicle available
B08014	2 vehicles available
B08014	3 vehicles available
B08014	4 vehicles available
B08014	5 or more vehicles available
B08015	aggregate number of vehicles car truck or van used in commuting by workers 16 years and over by sex
B08015	universe workers whose means of transportation is car truck or van
B08015	aggregate number of vehicles car truck or van used in commuting
B08016	place of work for workers 16 years and over metropolitan statistical area level
B08016	universe workers 16 years and over living in a metropolitan statistical area
B08016	living in a principal city
B08016	worked in metropolitan statistical area of residence
B08016	worked in a principal city
B08016	worked outside any principal city
B08016	worked in a different metropolitan statistical area
B08016	worked in a micropolitan statistical area
B08016	worked outside any metropolitan or micropolitan statistical area
B08016	living outside any principal city
B08017	place of work for workers 16 years and over micropolitan statistical area level
B08017	universe workers 16 years and over living in a micropolitan statistical area
B08017	living in a principal city
B08017	worked in micropolitan statistical area of residence
B08017	worked in a principal city
B08017	worked outside any principal city
B08017	worked in a different micropolitan statistical area
B08017	worked in a metropolitan statistical area
B08017	worked outside any metropolitan or micropolitan statistical area
B08017	living outside any principal city
B08018	place of work for workers 16 years and over not metropolitan or micropolitan statistical area level
B08018	universe workers 16 years and over not living in a metropolitan or micropolitan statistical area
B08018	worked in a metropolitan statistical area
B08018	worked in a principal city
B08018	worked outside any principal city
B08018	worked in a micropolitan statistical area
B08018	worked outside any metropolitan or micropolitan statistical area
B08101	means of transportation to work by age
B08101	universe workers 16 years and over
B08101	16 to 19 years
B08101	20 to 24 years
B08101	25 to 44 years
B08101	45 to 54 years
B08101	55 to 59 years
B08101	60 to 64 years
B08101	65 years and over
B08101	car truck or van drove alone
B08101	car truck or van carpooled
B08101	public transportation excluding taxicab
B08101	taxicab motorcycle bicycle or other means
B08101	worked from home
B08103	0 5
B08103	median age by means of transportation to work
B08103	universe workers 16 years and over
B08103	median age
B08103	car truck or van drove alone
B08103	car truck or van carpooled
B08103	public transportation excluding taxicab
B08103	taxicab motorcycle bicycle or other means
B08103	worked from home
B08105A	means of transportation to work white alone
B08105A	universe white alone workers 16 years and over
B08105A	car truck or van drove alone
B08105A	car truck or van carpooled
B08105A	public transportation excluding taxicab
B08105A	taxicab motorcycle bicycle or other means
B08105A	worked from home
B08105B	means of transportation to work black or african american alone
B08105B	universe black or african american alone workers 16 years and over
B08105B	car truck or van drove alone
B08105B	car truck or van carpooled
B08105B	public transportation excluding taxicab
B08105B	taxicab motorcycle bicycle or other means
B08105B	worked from home
B08105C	means of transportation to work american indian and alaska native alone
B08105C	universe american indian and alaska native alone workers 16 years and over
B08105C	car truck or van drove alone
B08105C	car truck or van carpooled
B08105C	public transportation excluding taxicab
B08105C	taxicab motorcycle bicycle or other means
B08105C	worked from home
B08105D	means of transportation to work asian alone
B08105D	universe asian alone workers 16 years and over
B08105D	car truck or van drove alone
B08105D	car truck or van carpooled
B08105D	public transportation excluding taxicab
B08105D	taxicab motorcycle bicycle or other means
B08105D	worked from home
B08105E	means of transportation to work native hawaiian and other pacific islander alone
B08105E	universe native hawaiian and other pacific islander alone workers 16 years and over
B08105E	car truck or van drove alone
B08105E	car truck or van carpooled
B08105E	public transportation excluding taxicab
B08105E	taxicab motorcycle bicycle or other means
B08105E	worked from home
B08105F	means of transportation to work some other race alone
B08105F	universe some other race alone workers 16 years and over
B08105F	car truck or van drove alone
B08105F	car truck or van carpooled
B08105F	public transportation excluding taxicab
B08105F	taxicab motorcycle bicycle or other means
B08105F	worked from home
B08105G	means of transportation to work two or more races
B08105G	universe two or more races workers 16 years and over
B08105G	car truck or van drove alone
B08105G	car truck or van carpooled
B08105G	public transportation excluding taxicab
B08105G	taxicab motorcycle bicycle or other means
B08105G	worked from home
B08105H	means of transportation to work white alone not hispanic or latino
B08105H	universe white alone not hispanic or latino workers 16 years and over
B08105H	car truck or van drove alone
B08105H	car truck or van carpooled
B08105H	public transportation excluding taxicab
B08105H	taxicab motorcycle bicycle or other means
B08105H	worked from home
B08105I	means of transportation to work hispanic or latino
B08105I	universe hispanic or latino workers 16 years and over
B08105I	car truck or van drove alone
B08105I	car truck or van carpooled
B08105I	public transportation excluding taxicab
B08105I	taxicab motorcycle bicycle or other means
B08105I	worked from home
B08111	means of transportation to work by citizenship status
B08111	universe workers 16 years and over
B08111	foreign born
B08111	naturalized u s citizen
B08111	not a u s citizen
B08111	car truck or van drove alone
B08111	car truck or van carpooled
B08111	public transportation excluding taxicab
B08111	taxicab motorcycle bicycle or other means
B08111	worked from home
B08113	means of transportation to work by language spoken at home and ability to speak english
B08113	universe workers 16 years and over
B08113	speak only english
B08113	speak spanish
B08113	speak english very well
B08113	speak english less than very well
B08113	speak other languages
B08113	car truck or van drove alone
B08113	car truck or van carpooled
B08113	public transportation excluding taxicab
B08113	taxicab motorcycle bicycle or other means
B08113	worked from home
B08119	means of transportation to work by workers earnings in the past 12 months in 2023 inflation adjusted dollars
B08119	universe workers 16 years and over with earnings
B08119	1 to 9 999 or loss
B08119	10 000 to 14 999
B08119	15 000 to 24 999
B08119	25 000 to 34 999
B08119	35 000 to 49 999
B08119	50 000 to 64 999
B08119	65 000 to 74 999
B08119	75 000 or more
B08119	car truck or van drove alone
B08119	car truck or van carpooled
B08119	public transportation excluding taxicab
B08119	taxicab motorcycle bicycle or other means
B08119	worked from home
B08121	0 5
B08121	median earnings in the past 12 months in 2023 inflation adjusted dollars by means of transportation to work
B08121	universe workers 16 years and over with earnings
B08121	median earnings in the past 12 months
B08121	car truck or van drove alone
B08121	car truck or van carpooled
B08121	public transportation excluding taxicab
B08121	taxicab motorcycle bicycle or other means
B08121	worked from home
B08122	means of transportation to work by poverty status in the past 12 months
B08122	universe workers 16 years and over for whom poverty status is determined
B08122	below 100 percent of the poverty level
B08122	100 to 149 percent of the poverty level
B08122	at or above 150 percent of the poverty level
B08122	car truck or van drove alone
B08122	car truck or van carpooled
B08122	public transportation excluding taxicab
B08122	taxicab motorcycle bicycle or other means
B08122	worked from home
B08124	means of transportation to work by occupation
B08124	universe workers 16 years and over
B08124	management business science and arts occupations
B08124	service occupations
B08124	sales and office occupations
B08124	natural resources construction and maintenance occupations
B08124	production transportation and material moving occupations
B08124	military specific occupations
B08124	car truck or van drove alone
B08124	car truck or van carpooled
B08124	public transportation excluding taxicab
B08124	taxicab motorcycle bicycle or other means
B08124	worked from home
B08126	means of transportation to work by industry
B08126	universe workers 16 years and over
B08126	agriculture forestry fishing and hunting and mining
B08126	wholesale trade
B08126	retail trade
B08126	transportation and warehousing and utilities
B08126	finance and insurance and real estate and rental and leasing
B08126	professional scientific and management and administrative and waste management services
B08126	educational services and health care and social assistance
B08126	arts entertainment and recreation and accommodation and food services
B08126	other services except public administration
B08126	public administration
B08126	armed forces
B08126	car truck or van drove alone
B08126	car truck or van carpooled
B08126	public transportation excluding taxicab
B08126	taxicab motorcycle bicycle or other means
B08126	worked from home
B08128	means of transportation to work by class of worker
B08128	universe workers 16 years and over
B08128	private for profit wage and salary workers
B08128	employee of private company workers
B08128	self employed in own incorporated business workers
B08128	private not for profit wage and salary workers
B08128	local government workers
B08128	state government workers
B08128	federal government workers
B08128	self employed in own not incorporated business workers
B08128	unpaid family workers
B08128	car truck or van drove alone
B08128	car truck or van carpooled
B08128	public transportation excluding taxicab
B08128	taxicab motorcycle bicycle or other means
B08128	worked from home
B08130	means of transportation to work by place of work state and county level
B08130	universe workers 16 years and over
B08130	worked in state of residence
B08130	worked in county of residence
B08130	worked outside county of residence
B08130	worked outside state of residence
B08130	car truck or van drove alone
B08130	car truck or van carpooled
B08130	public transportation excluding taxicab
B08130	taxicab motorcycle bicycle or other means
B08130	worked from home
B08131	aggregate travel time to work in minutes of workers by place of work state and county level
B08131	universe workers 16 years and over who did not work from home
B08131	aggregate travel time to work in minutes
B08131	worked in state of residence
B08131	worked in county of residence
B08131	worked outside county of residence
B08131	worked outside state of residence
B08132	means of transportation to work by time of departure to go to work
B08132	universe workers 16 years and over who did not work from home
B08132	12 00 a m to 4 59 a m
B08132	5 00 a m to 5 29 a m
B08132	5 30 a m to 5 59 a m
B08132	6 00 a m to 6 29 a m
B08132	6 30 a m to 6 59 a m
B08132	7 00 a m to 7 29 a m
B08132	7 30 a m to 7 59 a m
B08132	8 00 a m to 8 29 a m
B08132	8 30 a m to 8 59 a m
B08132	9 00 a m to 9 59 a m
B08132	10 00 a m to 10 59 a m
B08132	11 00 a m to 11 59 a m
B08132	12 00 p m to 3 59 p m
B08132	4 00 p m to 11 59 p m
B08132	car truck or van drove alone
B08132	car truck or van carpooled
B08132	public transportation excluding taxicab
B08132	taxicab motorcycle bicycle or other means
B08133	aggregate travel time to work in minutes of workers by time of departure to go to work
B08133	universe workers 16 years and over who did not work from home
B08133	aggregate travel time to work in minutes
B08133	12 00 a m to 4 59 a m
B08133	5 00 a m to 5 29 a m
B08133	5 30 a m to 5 59 a m
B08133	6 00 a m to 6 29 a m
B08133	6 30 a m to 6 59 a m
B08133	7 00 a m to 7 29 a m
B08133	7 30 a m to 7 59 a m
B08133	8 00 a m to 8 29 a m
B08133	8 30 a m to 8 59 a m
B08133	9 00 a m to 9 59 a m
B08133	10 00 a m to 10 59 a m
B08133	11 00 a m to 11 59 a m
B08133	12 00 p m to 3 59 p m
B08133	4 00 p m to 11 59 p m
B08134	means of transportation to work by travel time to work
B08134	universe workers 16 years and over who did not work from home
B08134	less than 10 minutes
B08134	10 to 14 minutes
B08134	15 to 19 minutes
B08134	20 to 24 minutes
B08134	25 to 29 minutes
B08134	30 to 34 minutes
B08134	35 to 44 minutes
B08134	45 to 59 minutes
B08134	60 or more minutes
B08134	car truck or van
B08134	drove alone
B08134	in 2 person carpool
B08134	in 3 or more person carpool
B08134	public transportation excluding taxicab
B08134	subway or elevated rail light rail streetcar or trolley carro público in puerto rico
B08134	long distance train or commuter rail or ferryboat
B08134	taxicab motorcycle bicycle or other means
B08135	aggregate travel time to work in minutes of workers by travel time to work
B08135	universe workers 16 years and over who did not work from home
B08135	aggregate travel time to work in minutes
B08135	less than 10 minutes
B08135	10 to 14 minutes
B08135	15 to 19 minutes
B08135	20 to 24 minutes
B08135	25 to 29 minutes
B08135	30 to 34 minutes
B08135	35 to 44 minutes
B08135	45 to 59 minutes
B08135	60 or more minutes
B08136	aggregate travel time to work in minutes of workers by means of transportation to work
B08136	universe workers 16 years and over who did not work from home
B08136	aggregate travel time to work in minutes
B08136	car truck or van
B08136	drove alone
B08136	in 2 person carpool
B08136	in 3 or more person carpool
B08136	public transportation excluding taxicab
B08136	subway or elevated rail light rail streetcar or trolley carro público in puerto rico
B08136	long distance train or commuter rail or ferryboat
B08136	taxicab motorcycle bicycle or other means
B08137	means of transportation to work by tenure
B08137	universe workers 16 years and over in households
B08137	householder lived in owner occupied housing units
B08137	householder lived in renter occupied housing units
B08137	car truck or van drove alone
B08137	car truck or van carpooled
B08137	public transportation excluding taxicab
B08137	taxicab motorcycle bicycle or other means
B08137	worked from home
B08141	means of transportation to work by vehicles available
B08141	universe workers 16 years and over in households
B08141	no vehicle available
B08141	1 vehicle available
B08141	2 vehicles available
B08141	3 or more vehicles available
B08141	car truck or van drove alone
B08141	car truck or van carpooled
B08141	public transportation excluding taxicab
B08141	taxicab motorcycle bicycle or other means
B08141	worked from home
B08201	household size by vehicles available
B08201	universe households
B08201	no vehicle available
B08201	1 vehicle available
B08201	2 vehicles available
B08201	3 vehicles available
B08201	4 or more vehicles available
B08201	1 person household
B08201	2 person household
B08201	3 person household
B08201	4 or more person household
B08202	household size by number of workers in household
B08202	universe households
B08202	no workers
B08202	1 worker
B08202	2 workers
B08202	3 or more workers
B08202	1 person household
B08202	2 person household
B08202	3 person household
B08202	3 workers
B08202	4 or more person household
B08203	number of workers in household by vehicles available
B08203	universe households
B08203	no vehicle available
B08203	1 vehicle available
B08203	2 vehicles available
B08203	3 vehicles available
B08203	4 or more vehicles available
B08203	no workers
B08203	1 worker
B08203	2 workers
B08203	3 or more workers
B08301	means of transportation to work
B08301	universe workers 16 years and over
B08301	car truck or van
B08301	drove alone
B08301	in 2 person carpool
B08301	in 3 person carpool
B08301	in 4 person carpool
B08301	in 5 or 6 person carpool
B08301	in 7 or more person carpool
B08301	public transportation excluding taxicab
B08301	subway or elevated rail
B08301	long distance train or commuter rail
B08301	light rail streetcar or trolley carro público in puerto rico
B08301	other means
B08301	worked from home
B08302	time of departure to go to work
B08302	universe workers 16 years and over who did not work from home
B08302	12 00 a m to 4 59 a m
B08302	5 00 a m to 5 29 a m
B08302	5 30 a m to 5 59 a m
B08302	6 00 a m to 6 29 a m
B08302	6 30 a m to 6 59 a m
B08302	7 00 a m to 7 29 a m
B08302	7 30 a m to 7 59 a m
B08302	8 00 a m to 8 29 a m
B08302	8 30 a m to 8 59 a m
B08302	9 00 a m to 9 59 a m
B08302	10 00 a m to 10 59 a m
B08302	11 00 a m to 11 59 a m
B08302	12 00 p m to 3 59 p m
B08302	4 00 p m to 11 59 p m
B08303	travel time to work
B08303	universe workers 16 years and over who did not work from home
B08303	less than 5 minutes
B08303	5 to 9 minutes
B08303	10 to 14 minutes
B08303	15 to 19 minutes
B08303	20 to 24 minutes
B08303	25 to 29 minutes
B08303	30 to 34 minutes
B08303	35 to 39 minutes
B08303	40 to 44 minutes
B08303	45 to 59 minutes
B08303	60 to 89 minutes
B08303	90 or more minutes
B08406	sex of workers by means of transportation to work for workplace geography
B08406	universe workers 16 years and over
B08406	car truck or van
B08406	drove alone
B08406	in 2 person carpool
B08406	in 3 person carpool
B08406	in 4 or more person carpool
B08406	public transportation excluding taxicab
B08406	subway or elevated rail
B08406	long distance train or commuter rail
B08406	light rail streetcar or trolley carro público in puerto rico
B08406	taxicab motorcycle or other means
B08406	worked from home
B08412	sex of workers by travel time to work for workplace geography
B08412	universe workers 16 years and over who did not work from home
B08412	less than 5 minutes
B08412	5 to 9 minutes
B08412	10 to 14 minutes
B08412	15 to 19 minutes
B08412	20 to 24 minutes
B08412	25 to 29 minutes
B08412	30 to 34 minutes
B08412	35 to 39 minutes
B08412	40 to 44 minutes
B08412	45 to 59 minutes
B08412	60 to 89 minutes
B08412	90 or more minutes
B08501	means of transportation to work by age for workplace geography
B08501	universe workers 16 years and over
B08501	16 to 19 years
B08501	20 to 24 years
B08501	25 to 44 years
B08501	45 to 54 years
B08501	55 to 59 years
B08501	60 to 64 years
B08501	65 years and over
B08501	car truck or van drove alone
B08501	car truck or van carpooled
B08501	public transportation excluding taxicab
B08501	taxicab motorcycle bicycle or other means
B08501	worked from home
B08503	0 5
B08503	median age by means of transportation to work for workplace geography
B08503	universe workers 16 years and over
B08503	median age
B08503	car truck or van drove alone
B08503	car truck or van carpooled
B08503	public transportation excluding taxicab
B08503	taxicab motorcycle bicycle or other means
B08503	worked from home
B08505A	means of transportation to work for workplace geography white alone
B08505A	universe white alone workers 16 years and over
B08505A	car truck or van drove alone
B08505A	car truck or van carpooled
B08505A	public transportation excluding taxicab
B08505A	taxicab motorcycle bicycle or other means
B08505A	worked from home
B08505B	means of transportation to work for workplace geography black or african american alone
B08505B	universe black or african american alone workers 16 years and over
B08505B	car truck or van drove alone
B08505B	car truck or van carpooled
B08505B	public transportation excluding taxicab
B08505B	taxicab motorcycle bicycle or other means
B08505B	worked from home
B08505C	means of transportation to work for workplace geography american indian and alaska native alone
B08505C	universe american indian and alaska native alone workers 16 years and over
B08505C	car truck or van drove alone
B08505C	car truck or van carpooled
B08505C	public transportation excluding taxicab
B08505C	taxicab motorcycle bicycle or other means
B08505C	worked from home
B08505D	means of transportation to work for workplace geography asian alone
B08505D	universe asian alone workers 16 years and over
B08505D	car truck or van drove alone
B08505D	car truck or van carpooled
B08505D	public transportation excluding taxicab
B08505D	taxicab motorcycle bicycle or other means
B08505D	worked from home
B08505E	means of transportation to work for workplace geography native hawaiian and other pacific islander alone
B08505E	universe native hawaiian and other pacific islander alone workers 16 years and over
B08505E	car truck or van drove alone
B08505E	car truck or van carpooled
B08505E	public transportation excluding taxicab
B08505E	taxicab motorcycle bicycle or other means
B08505E	worked from home
B08505F	means of transportation to work for workplace geography some other race alone
B08505F	universe some other race alone workers 16 years and over
B08505F	car truck or van drove alone
B08505F	car truck or van carpooled
B08505F	public transportation excluding taxicab
B08505F	taxicab motorcycle bicycle or other means
B08505F	worked from home
B08505G	means of transportation to work for workplace geography two or more races
B08505G	universe two or more races workers 16 years and over
B08505G	car truck or van drove alone
B08505G	car truck or van carpooled
B08505G	public transportation excluding taxicab
B08505G	taxicab motorcycle bicycle or other means
B08505G	worked from home
B08505H	means of transportation to work for workplace geography white alone not hispanic or latino
B08505H	universe white alone not hispanic or latino workers 16 years and over
B08505H	car truck or van drove alone
B08505H	car truck or van carpooled
B08505H	public transportation excluding taxicab
B08505H	taxicab motorcycle bicycle or other means
B08505H	worked from home
B08505I	means of transportation to work for workplace geography hispanic or latino
B08505I	universe hispanic or latino workers 16 years and over
B08505I	car truck or van drove alone
B08505I	car truck or van carpooled
B08505I	public transportation excluding taxicab
B08505I	taxicab motorcycle bicycle or other means
B08505I	worked from home
B08511	means of transportation to work by citizenship status for workplace geography
B08511	universe workers 16 years and over
B08511	foreign born
B08511	naturalized u s citizen
B08511	not a u s citizen
B08511	car truck or van drove alone
B08511	car truck or van carpooled
B08511	public transportation excluding taxicab
B08511	taxicab motorcycle bicycle or other means
B08511	worked from home
B08513	means of transportation to work by language spoken at home and ability to speak english for workplace geography
B08513	universe workers 16 years and over
B08513	speak only english
B08513	speak spanish
B08513	speak english very well
B08513	speak english less than very well
B08513	speak other languages
B08513	car truck or van drove alone
B08513	car truck or van carpooled
B08513	public transportation excluding taxicab
B08513	taxicab motorcycle bicycle or other means
B08513	worked from home
B08519	means of transportation to work by workers earnings in the past 12 months in 2023 inflation adjusted dollars for workplace geography
B08519	universe workers 16 years and over with earnings
B08519	1 to 9 999 or loss
B08519	10 000 to 14 999
B08519	15 000 to 24 999
B08519	25 000 to 34 999
B08519	35 000 to 49 999
B08519	50 000 to 64 999
B08519	65 000 to 74 999
B08519	75 000 or more
B08519	car truck or van drove alone
B08519	car truck or van carpooled
B08519	public transportation excluding taxicab
B08519	taxicab motorcycle bicycle or other means
B08519	worked from home
B08521	0 5
B08521	median earnings in the past 12 months in 2023 inflation adjusted dollars by means of transportation to work for workplace geography
B08521	universe workers 16 years and over with earnings
B08521	median earnings in the past 12 months
B08521	car truck or van drove alone
B08521	car truck or van carpooled
B08521	public transportation excluding taxicab
B08521	taxicab motorcycle bicycle or other means
B08521	worked from home
B08522	means of transportation to work by poverty status in the past 12 months for workplace geography
B08522	universe workers 16 years and over for whom poverty status is determined
B08522	below 100 percent of the poverty level
B08522	100 to 149 percent of the poverty level
B08522	at or above 150 percent of the poverty level
B08522	car truck or van drove alone
B08522	car truck or van carpooled
B08522	public transportation excluding taxicab
B08522	taxicab motorcycle bicycle or other means
B08522	worked from home
B08524	means of transportation to work by occupation for workplace geography
B08524	universe workers 16 years and over
B08524	management business science and arts occupations
B08524	service occupations
B08524	sales and office occupations
B08524	natural resources construction and maintenance occupations
B08524	production transportation and material moving occupations
B08524	military specific occupations
B08524	car truck or van drove alone
B08524	car truck or van carpooled
B08524	public transportation excluding taxicab
B08524	taxicab motorcycle bicycle or other means
B08524	worked from home
B08526	means of transportation to work by industry for workplace geography
B08526	universe workers 16 years and over
B08526	agriculture forestry fishing and hunting and mining
B08526	wholesale trade
B08526	retail trade
B08526	transportation and warehousing and utilities
B08526	finance and insurance and real estate and rental and leasing
B08526	professional scientific and management and administrative and waste management services
B08526	educational services and health care and social assistance
B08526	arts entertainment and recreation and accommodation and food services
B08526	other services except public administration
B08526	public administration
B08526	armed forces
B08526	car truck or van drove alone
B08526	car truck or van carpooled
B08526	public transportation excluding taxicab
B08526	taxicab motorcycle bicycle or other means
B08526	worked from home
B08528	means of transportation to work by class of worker for workplace geography
B08528	universe workers 16 years and over
B08528	private for profit wage and salary workers
B08528	employee of private company workers
B08528	self employed in own incorporated business workers
B08528	private not for profit wage and salary workers
B08528	local government workers
B08528	state government workers
B08528	federal government workers
B08528	self employed in own not incorporated business workers
B08528	unpaid family workers
B08528	car truck or van drove alone
B08528	car truck or van carpooled
B08528	public transportation excluding taxicab
B08528	taxicab motorcycle bicycle or other means
B08528	worked from home
B08532	means of transportation to work by time arriving at work for workplace geography
B08532	universe workers 16 years and over who did not work from home
B08532	12 00 a m to 4 59 a m
B08532	5 00 a m to 5 29 a m
B08532	5 30 a m to 5 59 a m
B08532	6 00 a m to 6 29 a m
B08532	6 30 a m to 6 59 a m
B08532	7 00 a m to 7 29 a m
B08532	7 30 a m to 7 59 a m
B08532	8 00 a m to 8 29 a m
B08532	8 30 a m to 8 59 a m
B08532	9 00 a m to 9 59 a m
B08532	10 00 a m to 10 59 a m
B08532	11 00 a m to 11 59 a m
B08532	12 00 p m to 3 59 p m
B08532	4 00 p m to 11 59 p m
B08532	car truck or van drove alone
B08532	car truck or van carpooled
B08532	public transportation excluding taxicab
B08532	taxicab motorcycle bicycle or other means
B08534	means of transportation to work by travel time to work for workplace geography
B08534	universe workers 16 years and over who did not work from home
B08534	less than 10 minutes
B08534	10 to 14 minutes
B08534	15 to 19 minutes
B08534	20 to 24 minutes
B08534	25 to 29 minutes
B08534	30 to 34 minutes
B08534	35 to 44 minutes
B08534	45 to 59 minutes
B08534	60 or more minutes
B08534	car truck or van
B08534	drove alone
B08534	in 2 person carpool
B08534	in 3 or more person carpool
B08534	public transportation excluding taxicab
B08534	subway or elevated rail or light rail streetcar or trolley carro público in puerto rico
B08534	long distance train or commuter rail or ferryboat
B08534	taxicab motorcycle bicycle or other means
B08536	aggregate travel time to work in minutes of workers by means of transportation to work for workplace geography
B08536	universe workers 16 years and over who did not work from home
B08536	aggregate travel time to work in minutes
B08536	car truck or van
B08536	drove alone
B08536	in 2 person carpool
B08536	in 3 or more person carpool
B08536	public transportation excluding taxicab
B08536	subway or elevated rail or light rail streetcar or trolley carro público in puerto rico
B08536	long distance train or commuter rail or ferryboat
B08536	taxicab motorcycle bicycle or other means
B08537	means of transportation to work by tenure for workplace geography
B08537	universe workers 16 years and over in households
B08537	householder lived in owner occupied housing units
B08537	householder lived in renter occupied housing units
B08537	car truck or van drove alone
B08537	car truck or van carpooled
B08537	public transportation excluding taxicab
B08537	taxicab motorcycle bicycle or other means
B08537	worked from home
B08541	means of transportation to work by vehicles available for workplace geography
B08541	universe workers 16 years and over in households
B08541	no vehicle available
B08541	1 vehicle available
B08541	2 vehicles available
B08541	3 or more vehicles available
B08541	car truck or van drove alone
B08541	car truck or van carpooled
B08541	public transportation excluding taxicab
B08541	taxicab motorcycle bicycle or other means
B08541	worked from home
B08601	means of transportation to work for workplace geography
B08601	universe workers 16 years and over
B08601	car truck or van
B08601	drove alone
B08601	in 2 person carpool
B08601	in 3 person carpool
B08601	in 4 person carpool
B08601	in 5 or 6 person carpool
B08601	in 7 or more person carpool
B08601	public transportation excluding taxicab
B08601	subway or elevated rail
B08601	long distance train or commuter rail
B08601	light rail streetcar or trolley carro público in puerto rico
B08601	other means
B08601	worked from home
B08602	time arriving at work for workplace geography
B08602	universe workers 16 years and over who did not work from home
B08602	12 00 a m to 4 59 a m
B08602	5 00 a m to 5 29 a m
B08602	5 30 a m to 5 59 a m
B08602	6 00 a m to 6 29 a m
B08602	6 30 a m to 6 59 a m
B08602	7 00 a m to 7 29 a m
B08602	7 30 a m to 7 59 a m
B08602	8 00 a m to 8 29 a m
B08602	8 30 a m to 8 59 a m
B08602	9 00 a m to 9 59 a m
B08602	10 00 a m to 10 59 a m
B08602	11 00 a m to 11 59 a m
B08602	12 00 p m to 3 59 p m
B08602	4 00 p m to 11 59 p m
B08603	travel time to work for workplace geography
B08603	universe workers 16 years and over who did not work from home
B08603	less than 5 minutes
B08603	5 to 9 minutes
B08603	10 to 14 minutes
